model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ko,en,r1,0.91796875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ko,en,mrr,0.9404802829270783,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ko,ja,r1,0.955078125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ko,ja,mrr,0.9690719039351852,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ko,zh,r1,0.90234375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ko,zh,mrr,0.9358399092618076,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ja,en,r1,0.947265625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ja,en,mrr,0.9680741567460318,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ja,ko,r1,0.912109375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ja,ko,mrr,0.939990234375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ja,zh,r1,0.958984375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,ja,zh,mrr,0.9739335317460318,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,zh,en,r1,0.978515625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,zh,en,mrr,0.9869326636904762,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,zh,ko,r1,0.814453125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,zh,ko,mrr,0.8728804970582269,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,zh,ja,r1,0.91015625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,per-language-centered,zh,ja,mrr,0.9444124622505252,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,input,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,geometry,,,centroid_separation,51.002017974853516,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,geometry,,,centroid_norm,78.03862762451172,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,geometry,,,language_subspace_variance_fraction,0.5606165200622257,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,geometry,,,anisotropy,0.8816692553854268,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,geometry,,,stable_rank,3.565799786470742,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,en,ko,r1,0.171875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,en,ko,mrr,0.27470544034983235,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,en,ja,r1,0.6796875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,en,ja,mrr,0.7849249628049534,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,en,zh,r1,0.830078125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,en,zh,mrr,0.8841731533151518,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ko,en,r1,0.361328125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ko,en,mrr,0.46764864024332764,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ko,ja,r1,0.5703125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ko,ja,mrr,0.6742021890420345,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ko,zh,r1,0.40625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ko,zh,mrr,0.5188392400922022,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ja,en,r1,0.439453125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ja,en,mrr,0.5679333864087015,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ja,ko,r1,0.375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ja,ko,mrr,0.48381750317656025,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ja,zh,r1,0.751953125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,ja,zh,mrr,0.8272622997528127,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,zh,en,r1,0.703125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,zh,en,mrr,0.7865832420330305,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,zh,ko,r1,0.212890625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,zh,ko,mrr,0.3142987455752206,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,zh,ja,r1,0.67578125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,zh,ja,mrr,0.7683955817491437,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,en,ko,r1,0.751953125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,en,ko,mrr,0.8176813875908351,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,en,ja,r1,0.90234375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,en,ja,mrr,0.945153685290404,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,en,zh,r1,0.9296875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,en,zh,mrr,0.9563706221935047,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ko,en,r1,0.78515625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ko,en,mrr,0.835891235245066,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ko,ja,r1,0.84765625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ko,ja,mrr,0.888278904039514,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ko,zh,r1,0.75390625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ko,zh,mrr,0.8174952275178702,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ja,en,r1,0.89453125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ja,en,mrr,0.9303214185722929,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ja,ko,r1,0.82421875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ja,ko,mrr,0.8655781206561007,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ja,zh,r1,0.90625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,ja,zh,mrr,0.9442187640918109,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,zh,en,r1,0.931640625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,zh,en,mrr,0.9559399313793845,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,zh,ko,r1,0.734375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,zh,ko,mrr,0.7966987149869617,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,zh,ja,r1,0.92578125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,per-language-centered,zh,ja,mrr,0.9565104166666667,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,,,language_probe_accuracy,0.99951171875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,last_token,raw,,,language_probe_macro_f1,0.9995117182843383,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,geometry,,,centroid_separation,40.2960205078125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,geometry,,,centroid_norm,64.16051483154297,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,geometry,,,language_subspace_variance_fraction,0.5814888486511308,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,geometry,,,anisotropy,0.8988612673287288,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,geometry,,,stable_rank,3.186363086839776,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,en,ko,r1,0.0546875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,en,ko,mrr,0.12181211645266193,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,en,ja,r1,0.04296875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,en,ja,mrr,0.2059836718158127,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,en,zh,r1,0.814453125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,en,zh,mrr,0.8805354259455822,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ko,en,r1,0.25390625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ko,en,mrr,0.3966981553257553,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ko,ja,r1,0.23828125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ko,ja,mrr,0.4118805390924753,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ko,zh,r1,0.359375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ko,zh,mrr,0.47627171654771483,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ja,en,r1,0.388671875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ja,en,mrr,0.5183026804920733,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ja,ko,r1,0.080078125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ja,ko,mrr,0.18121426906307886,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ja,zh,r1,0.708984375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,ja,zh,mrr,0.7968515746352036,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,zh,en,r1,0.951171875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,zh,en,mrr,0.9691297645870652,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,zh,ko,r1,0.07421875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,zh,ko,mrr,0.16066358724164426,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,zh,ja,r1,0.193359375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,zh,ja,mrr,0.3646700152899443,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,en,ko,r1,0.814453125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,en,ko,mrr,0.8771510007091482,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,en,ja,r1,0.908203125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,en,ja,mrr,0.9434020027281746,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,en,zh,r1,0.98046875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,en,zh,mrr,0.988671875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ko,en,r1,0.912109375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ko,en,mrr,0.9411815598219848,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ko,ja,r1,0.955078125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ko,ja,mrr,0.9713005960184655,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ko,zh,r1,0.9140625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ko,zh,mrr,0.9465344535878046,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ja,en,r1,0.95703125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ja,en,mrr,0.9738033234126984,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ja,ko,r1,0.90234375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ja,ko,mrr,0.9359823967647957,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ja,zh,r1,0.962890625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,ja,zh,mrr,0.9779590201465201,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,zh,en,r1,0.978515625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,zh,en,mrr,0.9867699032738095,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,zh,ko,r1,0.810546875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,zh,ko,mrr,0.8766344524235721,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,zh,ja,r1,0.9140625,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,per-language-centered,zh,ja,mrr,0.9488061417748919,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,output,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,geometry,,,centroid_separation,38.16702651977539,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,geometry,,,centroid_norm,76.50540161132812,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,geometry,,,language_subspace_variance_fraction,0.45773012818924996,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,geometry,,,anisotropy,0.8974748973510503,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,geometry,,,stable_rank,4.149746856376009,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,en,ko,r1,0.595703125,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,en,ko,mrr,0.7035498088977158,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,en,ja,r1,0.740234375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,en,ja,mrr,0.8217929658871813,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,en,zh,r1,0.875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,en,zh,mrr,0.9208791720249492,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ko,en,r1,0.271484375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ko,en,mrr,0.36792049159393314,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ko,ja,r1,0.5546875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ko,ja,mrr,0.6589343802409056,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ko,zh,r1,0.458984375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ko,zh,mrr,0.5677434228986737,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ja,en,r1,0.52734375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ja,en,mrr,0.635330855824124,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ja,ko,r1,0.71875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ja,ko,mrr,0.793062441663478,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ja,zh,r1,0.748046875,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,ja,zh,mrr,0.8188479473915006,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,zh,en,r1,0.77734375,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,zh,en,mrr,0.8440056166815149,3,1024,2048
Qwen/Qwen2.5-0.5B,23,post_attention,last_token,raw,zh,ko,r1,0.615234375,3,1024,2048
