model,layer,normalized_depth,pooling,record_type,basis,k,seed,source_language,target_language,metric,value,n_train,n_eval
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,en,ko,mrr,0.019582140230742298,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,en,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,en,ja,mrr,0.00794179524970965,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,en,zh,r1,0.0078125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,en,zh,mrr,0.02004480026835908,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ko,en,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ko,en,mrr,0.01847535429422733,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ko,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ko,ja,mrr,0.006753183724449228,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ko,zh,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ko,zh,mrr,0.012826897725964636,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ja,en,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ja,en,mrr,0.007171268375780922,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ja,ko,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ja,ko,mrr,0.007439084985237507,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ja,zh,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,ja,zh,mrr,0.010288812441861517,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,zh,en,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,zh,en,mrr,0.022234458454924357,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,zh,ko,r1,0.005859375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,zh,ko,mrr,0.016628068829473732,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,zh,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,0,zh,ja,mrr,0.011784783061419259,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,0,,,accuracy,0.52197265625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,0,,,macro_f1,0.39698534949688485,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,en,ko,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,en,ko,mrr,0.01633264839755597,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,en,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,en,ja,mrr,0.007332890681374096,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,en,zh,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,en,zh,mrr,0.02391593124730348,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ko,en,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ko,en,mrr,0.01481957137893632,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ko,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ko,ja,mrr,0.006337877307256539,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ko,zh,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ko,zh,mrr,0.012515332301363216,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ja,en,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ja,en,mrr,0.00719533428448992,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ja,ko,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ja,ko,mrr,0.007439326078073304,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ja,zh,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,ja,zh,mrr,0.005390961121761342,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,zh,en,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,zh,en,mrr,0.025959540431202056,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,zh,ko,r1,0.005859375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,zh,ko,mrr,0.01672620839347417,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,zh,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,1,zh,ja,mrr,0.0072588183243599246,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,1,,,accuracy,0.52197265625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,1,,,macro_f1,0.39492822803036226,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,en,ko,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,en,ko,mrr,0.019569366020445074,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,en,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,en,ja,mrr,0.007775331347383738,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,en,zh,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,en,zh,mrr,0.022791492203349896,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ko,en,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ko,en,mrr,0.018312745024205407,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ko,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ko,ja,mrr,0.006657306077392419,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ko,zh,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ko,zh,mrr,0.01192831813100867,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ja,en,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ja,en,mrr,0.006912611451674686,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ja,ko,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ja,ko,mrr,0.007439332544159196,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ja,zh,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,ja,zh,mrr,0.005491322854640905,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,zh,en,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,zh,en,mrr,0.02494844009367276,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,zh,ko,r1,0.005859375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,zh,ko,mrr,0.017134651482562567,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,zh,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,2,zh,ja,mrr,0.007305979934561789,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,2,,,accuracy,0.521484375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,2,,,macro_f1,0.3939755469610943,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,en,ko,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,en,ko,mrr,0.015437288328935754,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,en,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,en,ja,mrr,0.007174983813949402,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,en,zh,r1,0.0078125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,en,zh,mrr,0.02054844869245897,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ko,en,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ko,en,mrr,0.014714398554419632,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ko,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ko,ja,mrr,0.006778354743231588,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ko,zh,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ko,zh,mrr,0.012325724472906849,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ja,en,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ja,en,mrr,0.007151343441297244,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ja,ko,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ja,ko,mrr,0.007443176457754432,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ja,zh,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,ja,zh,mrr,0.009985112235817563,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,zh,en,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,zh,en,mrr,0.023447535602942327,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,zh,ko,r1,0.005859375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,zh,ko,mrr,0.016656216461303004,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,zh,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,3,zh,ja,mrr,0.011764342830617579,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,3,,,accuracy,0.52197265625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,3,,,macro_f1,0.39698534949688485,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,en,ko,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,en,ko,mrr,0.01552988920215298,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,en,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,en,ja,mrr,0.007056687704026049,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,en,zh,r1,0.0078125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,en,zh,mrr,0.01917226263411476,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ko,en,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ko,en,mrr,0.015289271060669254,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ko,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ko,ja,mrr,0.006349767992286166,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ko,zh,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ko,zh,mrr,0.0117258431088327,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ja,en,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ja,en,mrr,0.0069077453900846415,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ja,ko,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ja,ko,mrr,0.007349075277787442,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ja,zh,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,ja,zh,mrr,0.005276348840922009,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,zh,en,r1,0.009765625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,zh,en,mrr,0.022017533128056273,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,zh,ko,r1,0.005859375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,zh,ko,mrr,0.01661337862050671,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,zh,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,4,zh,ja,mrr,0.007156287972765735,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,4,,,accuracy,0.5224609375,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,language_probe,random,1,4,,,macro_f1,0.39726430399671897,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,en,ko,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,en,ko,mrr,0.016768799150270318,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,en,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,en,ja,mrr,0.011128225278475432,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,en,zh,r1,0.0078125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,en,zh,mrr,0.02378346654026131,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ko,en,r1,0.00390625,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ko,en,mrr,0.014958516136497351,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ko,ja,r1,0.0,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ko,ja,mrr,0.010408510868590948,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ko,zh,r1,0.001953125,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ko,zh,mrr,0.01568610148121638,1024,2048
Qwen/Qwen2.5-0.5B,0,0.0,last_token,retrieval,random,1,5,ja,en,r1,0.001953125,1024,2048
